time,position,radius,angle,hingeF,fitness,freqI2,freqI1I3,freqN3,freqHinge,actI2,actI1I3,acthinge,fitness,seaweedforce
0.360288,-0.004517,0.005000,90.000000,-7.723629,0.000000,20.000000,0.000000,0.000000,0.000000,0.129863,0.000000,0.000000,0.000000,0.000000
0.370296,-0.004517,0.005000,90.000000,-7.718034,0.000000,20.000000,0.000000,0.000000,0.000000,0.133212,0.000000,0.000000,0.000000,0.000000
0.380304,-0.004517,0.005000,90.000000,-7.713533,0.000000,20.000000,0.000000,0.000000,0.000000,0.136547,0.000000,0.000000,0.000000,0.000000
0.390312,-0.004517,0.005000,90.000000,-7.709912,0.000000,20.000000,0.000000,0.000000,0.000000,0.139870,0.000000,0.000000,0.000000,0.000000
0.400320,-0.004517,0.005000,90.000000,-7.706999,0.000000,20.000000,0.000000,0.000000,0.000000,0.143178,0.000000,0.000000,0.000000,0.000000
0.410328,-0.004517,0.005000,90.000000,-7.704655,0.000000,20.000000,0.000000,0.000000,0.000000,0.146474,0.000000,0.000000,0.000000,0.000000
0.420336,-0.004517,0.005000,90.000000,-7.702769,0.000000,20.000000,0.000000,0.000000,0.000000,0.149757,0.000000,0.000000,0.000000,0.000000
0.430344,-0.004517,0.005000,90.000000,-7.701252,0.000000,20.000000,0.000000,0.000000,0.000000,0.153027,0.000000,0.000000,0.000000,0.000000
0.440352,-0.004517,0.005000,90.000000,-7.700032,0.000000,20.000000,0.000000,0.000000,0.000000,0.156283,0.000000,0.000000,0.000000,0.000000
0.450360,-0.004517,0.005000,90.000000,-7.699050,0.000000,20.000000,0.000000,0.000000,0.000000,0.159527,0.000000,0.000000,0.000000,0.000000
0.460368,-0.004517,0.005000,90.000000,-7.698260,0.000000,20.000000,0.000000,0.000000,0.000000,0.162758,0.000000,0.000000,0.000000,0.000000
0.470376,-0.004517,0.005000,90.000000,-8.086235,0.000000,20.000000,0.000000,0.000000,0.000000,0.165976,0.000000,0.000000,0.000000,0.000000
0.480384,-0.004516,0.005000,90.000000,-9.370107,0.000000,20.000000,0.000000,0.000000,0.000000,0.169181,0.000000,0.000000,0.000000,0.000000
0.490392,-0.004513,0.005000,90.000000,-10.403974,0.000000,20.000000,0.000000,0.000000,0.000000,0.172374,0.000000,0.000000,0.000000,0.000000
0.500400,-0.004509,0.005000,90.000000,-11.237840,0.000000,20.000000,0.000000,0.000000,0.000000,0.175554,0.000000,0.000000,0.000000,0.000000
0.510408,-0.004504,0.005000,90.000000,-11.911868,0.000000,20.000000,0.000000,0.000000,0.000000,0.178721,0.000000,0.000000,0.000000,0.000000
0.520416,-0.004499,0.005000,90.000000,-12.458342,0.000000,20.000000,0.000000,0.000000,0.000000,0.181876,0.000000,0.000000,0.000000,0.000000
0.530424,-0.004493,0.005000,90.000000,-12.903047,0.000000,20.000000,0.000000,0.000000,0.000000,0.185018,0.000000,0.000000,0.000000,0.000000
0.540432,-0.004486,0.005000,90.000000,-13.266700,0.000000,20.000000,0.000000,0.000000,0.000000,0.188147,0.000000,0.000000,0.000000,0.000000
0.550440,-0.004479,0.005000,90.000000,-13.565651,0.000000,20.000000,0.000000,0.000000,0.000000,0.191265,0.000000,0.000000,0.000000,0.000000
0.560448,-0.004472,0.005000,90.000000,-13.813099,0.000000,20.000000,0.000000,0.000000,0.000000,0.194370,0.000000,0.000000,0.000000,0.000000
0.570456,-0.004463,0.005000,90.000000,-15.115126,0.000000,20.000000,0.000000,0.000000,0.000000,0.197462,0.000000,0.000000,0.000000,0.000000
0.580464,-0.004453,0.005000,90.000000,-16.557954,0.000000,20.000000,0.000000,0.000000,0.000000,0.200542,0.000000,0.000000,0.000000,0.000000
0.590472,-0.004442,0.005000,90.000000,-17.995783,0.000000,20.000000,0.000000,0.000000,0.000000,0.203611,0.000000,0.000000,0.000000,0.000000
0.600480,-0.004428,0.005000,90.000000,-19.428320,0.000000,20.000000,0.000000,0.000000,0.000000,0.206666,0.000000,0.000000,0.000000,0.000000
0.610488,-0.004413,0.005000,90.000000,-20.855309,0.000000,20.000000,0.000000,0.000000,0.000000,0.209710,0.000000,0.000000,0.000000,0.000000
0.620496,-0.004396,0.005000,90.000000,-22.276497,0.000000,20.000000,0.000000,0.000000,0.000000,0.212742,0.000000,0.000000,0.000000,0.000000
