time,position,radius,angle,hingeF,fitness,freqI2,freqI1I3,freqN3,freqHinge,actI2,actI1I3,acthinge,fitness,seaweedforce
6.104880,-0.005184,0.005000,90.000000,-144.022437,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.654656,0.742945,0.004696,0.000000
6.114888,-0.005185,0.005000,90.000000,-144.277018,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.656064,0.743860,0.004696,0.000000
6.124896,-0.005186,0.005000,90.000000,-144.530020,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.657466,0.744772,0.004696,0.000000
6.134904,-0.005187,0.005000,90.000000,-144.782160,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.658862,0.745679,0.004696,0.000000
6.144912,-0.005188,0.005000,90.000000,-145.032763,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.660253,0.746583,0.004696,0.000000
6.154920,-0.005189,0.005000,90.000000,-145.282466,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.661638,0.747484,0.004696,0.000000
6.164928,-0.005190,0.005000,90.000000,-145.530720,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.663017,0.748381,0.004696,0.000000
6.174936,-0.005191,0.005000,90.000000,-145.777915,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.664391,0.749274,0.004696,0.000000
6.184944,-0.005192,0.005000,90.000000,-146.023943,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.665759,0.750164,0.004696,0.000000
6.194952,-0.005193,0.005000,90.000000,-146.268762,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.667122,0.751050,0.004696,0.000000
6.204960,-0.005194,0.005000,90.000000,-146.512481,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.668479,0.751933,0.004696,0.000000
6.214968,-0.005195,0.005000,90.000000,-146.754977,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.669830,0.752812,0.004696,0.000000
6.224976,-0.005196,0.005000,90.000000,-146.996386,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.671176,0.753688,0.004696,0.000000
6.234984,-0.005197,0.005000,90.000000,-147.236580,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.672517,0.754560,0.004696,0.000000
6.244992,-0.005198,0.005000,90.000000,-147.475707,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.673852,0.755429,0.004696,0.000000
6.255000,-0.005199,0.005000,90.000000,-147.713601,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.675181,0.756295,0.004696,0.000000
6.265008,-0.005200,0.005000,90.000000,-147.950493,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.676506,0.757157,0.004696,0.000000
6.275016,-0.005201,0.005000,90.000000,-148.185975,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.677824,0.758015,0.004696,0.000000
6.285024,-0.005202,0.005000,90.000000,-148.420791,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.679138,0.758870,0.004696,0.000000
6.295032,-0.005203,0.005000,90.000000,-148.654069,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.680446,0.759722,0.004696,0.000000
6.305040,-0.005204,0.005000,90.000000,-148.886641,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.681748,0.760570,0.004696,0.000000
6.315048,-0.005205,0.005000,90.000000,-149.117749,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.683046,0.761415,0.004696,0.000000
6.325056,-0.005206,0.005000,90.000000,-149.347917,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.684338,0.762257,0.004696,0.000000
6.335064,-0.005207,0.005000,90.000000,-149.577061,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.685625,0.763095,0.004696,0.000000
6.345072,-0.005208,0.005000,90.000000,-149.805061,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.686906,0.763930,0.004696,0.000000
6.355080,-0.005209,0.005000,90.000000,-150.032051,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.688183,0.764762,0.004696,0.000000
6.365088,-0.005210,0.005000,90.000000,-150.257890,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.689454,0.765590,0.004696,0.000000
6.375096,-0.005211,0.005000,90.000000,-150.482763,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.690720,0.766415,0.004696,0.000000
6.385104,-0.005212,0.005000,90.000000,-150.706306,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.691980,0.767237,0.004696,0.000000
6.395112,-0.005213,0.005000,90.000000,-150.929241,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.693236,0.768055,0.004696,0.000000
6.405120,-0.005214,0.005000,90.000000,-151.150717,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.694487,0.768871,0.004696,0.000000
6.415128,-0.005215,0.005000,90.000000,-151.371400,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.695732,0.769683,0.004696,0.000000
6.425136,-0.005216,0.005000,90.000000,-151.590962,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.696973,0.770491,0.004696,0.000000
6.435144,-0.005217,0.005000,90.000000,-151.809503,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.698208,0.771297,0.004696,0.000000
6.445152,-0.005218,0.005000,90.000000,-152.027084,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.699438,0.772099,0.004696,0.000000
6.455160,-0.005218,0.005000,90.000000,-152.243500,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.700663,0.772899,0.004696,0.000000
6.465168,-0.005219,0.005000,90.000000,-152.459125,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.701884,0.773695,0.004696,0.000000
6.475176,-0.005220,0.005000,90.000000,-152.673422,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.703099,0.774487,0.004696,0.000000
6.485184,-0.005221,0.005000,90.000000,-152.887087,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.704309,0.775277,0.004696,0.000000
6.495192,-0.005222,0.005000,90.000000,-153.099459,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.705515,0.776064,0.004696,0.000000
6.505200,-0.005223,0.005000,90.000000,-153.310951,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.706715,0.776847,0.004696,0.000000
6.515208,-0.005224,0.005000,90.000000,-153.521520,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.707911,0.777628,0.004696,0.000000
6.525216,-0.005225,0.005000,90.000000,-153.730914,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.709101,0.778405,0.004696,0.000000
6.535224,-0.005226,0.005000,90.000000,-153.939643,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.710287,0.779179,0.004696,0.000000
6.545232,-0.005227,0.005000,90.000000,-154.147043,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.711468,0.779950,0.004696,0.000000
6.555240,-0.005227,0.005000,90.000000,-154.353664,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.712645,0.780718,0.004696,0.000000
6.565248,-0.005228,0.005000,90.000000,-154.559383,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.713816,0.781483,0.004696,0.000000
6.575256,-0.005229,0.005000,90.000000,-154.764074,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.714983,0.782245,0.004696,0.000000
6.585264,-0.005230,0.005000,90.000000,-154.967885,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.716145,0.783004,0.004696,0.000000
6.595272,-0.005231,0.005000,90.000000,-155.170489,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.717302,0.783760,0.004696,0.000000
6.605280,-0.005232,0.005000,90.000000,-155.372571,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.718454,0.784513,0.004696,0.000000
6.615288,-0.005233,0.005000,90.000000,-155.573357,0.004696,0.000000,20.000000,0.000000,20.000000,0.000000,0.719602,0.785263,0.004696,0.000000
6.625296,-0.005233,0.005000,90.000000,-155.599369,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.717991,0.782159,0.004696,0.000000
6.635304,-0.005232,0.005000,90.000000,-155.300600,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.713930,0.775618,0.004696,0.000000
6.645312,-0.005229,0.005000,90.000000,-154.564444,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.709868,0.769064,0.004696,0.000000
6.655320,-0.005224,0.005000,90.000000,-153.510534,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.705807,0.762496,0.004696,0.000000
6.665328,-0.005219,0.005000,90.000000,-152.236030,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.701745,0.755914,0.004696,0.000000
6.675336,-0.005212,0.005000,90.000000,-150.807196,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.697683,0.749318,0.004696,0.000000
6.685344,-0.005206,0.005000,90.000000,-149.268869,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.693620,0.742708,0.004696,0.000000
6.695352,-0.005199,0.005000,90.000000,-147.651551,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.689558,0.736085,0.004696,0.000000
6.705360,-0.005192,0.005000,90.000000,-145.976009,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.685496,0.729448,0.004696,0.000000
6.715368,-0.005185,0.005000,90.000000,-144.256455,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.681433,0.722797,0.004696,0.000000
6.725376,-0.005177,0.005000,90.000000,-142.502233,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.677370,0.716132,0.004696,0.000000
6.735384,-0.005169,0.005000,90.000000,-140.720075,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.673308,0.709453,0.004696,0.000000
6.745392,-0.005162,0.005000,90.000000,-138.914480,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.669245,0.702760,0.004696,0.000000
6.755400,-0.005154,0.005000,90.000000,-137.088175,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.665182,0.696053,0.004696,0.000000
6.765408,-0.005146,0.005000,90.000000,-135.243413,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.661118,0.689332,0.004696,0.000000
6.775416,-0.005138,0.005000,90.000000,-133.381576,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.657055,0.682597,0.004696,0.000000
6.785424,-0.005130,0.005000,90.000000,-131.503284,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.652992,0.675847,0.004696,0.000000
6.795432,-0.005122,0.005000,90.000000,-129.609461,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.648928,0.669084,0.004696,0.000000
6.805440,-0.005113,0.005000,90.000000,-127.700174,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.644864,0.662306,0.004696,0.000000
6.815448,-0.005105,0.005000,90.000000,-125.775748,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.640800,0.655515,0.004696,0.000000
6.825456,-0.005096,0.005000,90.000000,-123.836392,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.636736,0.648709,0.004696,0.000000
6.835464,-0.005088,0.005000,90.000000,-121.881852,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.632672,0.641889,0.004696,0.000000
6.845472,-0.005079,0.005000,90.000000,-119.912472,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.628608,0.635054,0.004696,0.000000
6.855480,-0.005071,0.005000,90.000000,-117.927896,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.624543,0.628206,0.004696,0.000000
6.865488,-0.005062,0.005000,90.000000,-115.928146,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.620479,0.621342,0.004696,0.000000
6.875496,-0.005053,0.005000,90.000000,-113.913227,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.616414,0.614465,0.004696,0.000000
6.885504,-0.005044,0.005000,90.000000,-111.882777,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.612349,0.607573,0.004696,0.000000
6.895512,-0.005035,0.005000,90.000000,-109.836974,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.608284,0.600667,0.004696,0.000000
6.905520,-0.005025,0.005000,90.000000,-107.775397,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.604219,0.593746,0.004696,0.000000
6.915528,-0.005016,0.005000,90.000000,-105.698099,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.600154,0.586811,0.004696,0.000000
6.925536,-0.005007,0.005000,90.000000,-103.604900,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.596089,0.579861,0.004696,0.000000
6.935544,-0.004998,0.005000,90.000000,-98.258612,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.592023,0.572897,0.004696,0.000000
6.945552,-0.004994,0.005000,90.000000,-94.025869,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.587958,0.565918,0.004696,0.000000
6.955560,-0.004991,0.005000,90.000000,-91.168357,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.583892,0.558924,0.004696,0.000000
6.965568,-0.004989,0.005000,90.000000,-88.644881,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.579826,0.551916,0.004696,0.000000
6.975576,-0.004986,0.005000,90.000000,-86.200599,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.575760,0.544893,0.004696,0.000000
6.985584,-0.004983,0.005000,90.000000,-83.771500,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.571694,0.537856,0.004696,0.000000
6.995592,-0.004980,0.005000,90.000000,-81.341131,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.567628,0.530804,0.004696,0.000000
7.005600,-0.004978,0.005000,90.000000,-78.905330,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.563561,0.523737,0.004696,0.000000
7.015608,-0.004975,0.005000,90.000000,-76.462929,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.559495,0.516655,0.004696,0.000000
7.025616,-0.004972,0.005000,90.000000,-74.013161,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.555428,0.509558,0.004696,0.000000
7.035624,-0.004969,0.005000,90.000000,-71.555449,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.551361,0.502447,0.004696,0.000000
7.045632,-0.004966,0.005000,90.000000,-69.097994,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.547294,0.495320,0.004696,0.000000
7.055640,-0.004962,0.005000,90.000000,-66.631527,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.543227,0.488179,0.004696,0.000000
7.065648,-0.004959,0.005000,90.000000,-64.149607,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.539160,0.481023,0.004696,0.000000
7.075656,-0.004956,0.005000,90.000000,-61.658058,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.535092,0.473851,0.004696,0.000000
7.085664,-0.004952,0.005000,90.000000,-59.158310,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.531025,0.466665,0.004696,0.000000
7.095672,-0.004949,0.005000,90.000000,-56.669232,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.526957,0.459464,0.004696,0.000000
7.105680,-0.004945,0.005000,90.000000,-54.166536,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.522890,0.452248,0.004696,0.000000
7.115688,-0.004941,0.005000,90.000000,-51.651896,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.518822,0.445016,0.004696,0.000000
7.125696,-0.004938,0.005000,90.000000,-49.113307,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.514754,0.437769,0.004696,0.000000
7.135704,-0.004934,0.005000,90.000000,-46.594220,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.510686,0.430508,0.004696,0.000000
7.145712,-0.004930,0.005000,90.000000,-44.065792,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.506617,0.423231,0.004696,0.000000
7.155720,-0.004926,0.005000,90.000000,-41.495448,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.502549,0.415938,0.004696,0.000000
7.165728,-0.004921,0.005000,90.000000,-38.949204,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.498480,0.408631,0.004696,0.000000
7.175736,-0.004917,0.005000,90.000000,-36.388586,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.494412,0.401308,0.004696,0.000000
7.185744,-0.004913,0.005000,90.000000,-33.820256,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.490343,0.393970,0.004696,0.000000
7.195752,-0.004908,0.005000,90.000000,-31.240546,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.486274,0.386616,0.004696,0.000000
7.205760,-0.004903,0.005000,90.000000,-28.650650,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.482205,0.379247,0.004696,0.000000
7.215768,-0.004899,0.005000,90.000000,-26.046762,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.478136,0.371863,0.004696,0.000000
7.225776,-0.004894,0.005000,90.000000,-23.469034,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.474066,0.364463,0.004696,0.000000
7.235784,-0.004888,0.005000,90.000000,-20.830371,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.469997,0.357048,0.004696,0.000000
7.245792,-0.004883,0.005000,90.000000,-18.207177,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.465927,0.349617,0.004696,0.000000
7.255800,-0.004878,0.005000,90.000000,-15.597879,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.461858,0.342171,0.004696,0.000000
7.265808,-0.004872,0.005000,90.000000,-12.932559,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.457788,0.334709,0.004696,0.000000
7.275816,-0.004867,0.005000,90.000000,-10.483954,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.453718,0.327231,0.004696,0.000000
7.285824,-0.004863,0.005000,90.000000,-9.061859,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.449648,0.319738,0.004696,0.000000
7.295832,-0.004860,0.005000,90.000000,-8.432021,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.445577,0.312229,0.004696,0.000000
7.305840,-0.004858,0.005000,90.000000,-8.170668,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.441507,0.304705,0.004696,0.000000
7.315848,-0.004856,0.005000,90.000000,-8.067254,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.437436,0.297164,0.004696,0.000000
7.325856,-0.004855,0.005000,90.000000,-8.025684,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.433366,0.289608,0.004696,0.000000
7.335864,-0.004853,0.005000,90.000000,-8.033550,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.429295,0.282036,0.004696,0.000000
7.345872,-0.004851,0.005000,90.000000,-8.043921,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.425224,0.274448,0.004696,0.000000
7.355880,-0.004850,0.005000,90.000000,-8.119306,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.421153,0.266844,0.004696,0.000000
7.365888,-0.004848,0.005000,90.000000,-8.097809,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.417082,0.259225,0.004696,0.000000
7.375896,-0.004846,0.005000,90.000000,-8.176008,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.413010,0.251589,0.004696,0.000000
7.385904,-0.004844,0.005000,90.000000,-8.182922,0.004696,0.000000,0.000000,0.000000,0.000000,0.000000,0.408939,0.243938,0.004696,0.000000
